,volume,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,RSI,MACD,MACD_signal,MACD_diff,BB_upper,BB_middle,BB_lower,BB_width,BB_position,ATR,ATR_percent,volume_sma,volume_ratio,OBV,ROC_5,ROC_10,ROC_20,volatility_20,volatility_60,price_vs_sma20,price_vs_sma50,price_vs_sma200,PE_ratio,forward_PE,earnings_yield,earnings_growth,dividend_yield,payout_ratio,price_to_book,price_to_sales,profit_margins,return_on_equity,sentiment_polarity,sentiment_subjectivity,sentiment_articles,sentiment_lag1,sentiment_lag3,sentiment_lag5,target_next_week
21,172730700.0,83.80339485168457,235.8484652709961,235.26160972595216,82.67093889689858,83.51035215107068,31.85897697305822,-0.8394132541721007,-0.6513757357315697,-0.18803751844053096,87.47809381740062,83.80339485168457,80.12869588596853,0.08769809319108222,0.27877867039967,1.3208290534893976,1.6072869452598522,202662070.0,0.8523089693103402,-111680900.0,0.0,-3.5649065796380497,-3.344238298907931,0.16785723714668366,0.12704367599269828,-0.019400688779144856,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.007703225720199991
22,347414849.99999976,83.62658599853515,235.8484652709961,235.26160972595216,82.49764353475553,83.36473488380386,28.35948400002553,-0.8670913490483372,-0.6945188583949232,-0.17257249065341396,87.38191914193224,83.62658599853515,79.87125285513805,0.08981194433700489,0.22278531942934968,1.3861366677117246,1.6998526497916056,214229092.5,1.6216978093206447,-459095749.99999976,0.0,-2.431585420992688,-4.156262495295571,0.19688981515175297,0.12704367599269828,-0.024897189460811837,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,347414849.99999976,83.43181983947754,235.8484652709961,235.26160972595216,82.35100899755756,83.22990408077904,31.29828605840943,-0.8788950832214795,-0.7313941033602345,-0.147500979861245,87.19522901254233,83.43181983947754,79.66841066641275,0.09021520039489897,0.24925649727161533,1.3974662374390334,1.7137463729507783,225045280.0,1.5437553278166942,-459095749.99999976,0.0,-0.20703099433382333,-4.55914135577914,0.19595560320526148,0.12704367599269828,-0.022620875346360116,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,224166900.0,83.22283821105957,235.8484652709961,235.26160972595216,82.2269336199285,83.10506074464494,22.452100180535638,-0.8781271247164426,-0.760740707631476,-0.11738641708496655,86.91376831185376,83.22283821105957,79.53190811026538,0.08869993333881995,0.27264278620046295,1.4189492126204206,1.7400914608040365,229933485.0,0.9749206384620317,-459095749.99999976,-0.06978339920269416,-0.7161602556361668,-4.875676795624373,0.19477427580829032,0.12704367599269828,-0.02016656970811877,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.006937817200181939
25,337820500.0,83.00786979675293,235.8484652709961,235.26160972595216,82.12194676193468,82.9894650630393,25.11676996456616,-0.8675183011046244,-0.7820962263261058,-0.0854220747785186,86.55400816079161,83.00786979675293,79.46173143271425,0.08544101595960722,0.29366981719833696,1.411572082853223,1.7310447095891448,241505725.0,1.3988094899199595,-459095749.99999976,-1.2648154233102837,-0.2983232377354761,-5.008356937111014,0.20264220164633706,0.12704367599269828,-0.01762906044170557,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.011708965263684368
26,240511500.0,82.83293319702149,235.8484652709961,235.26160972595216,82.0331117282476,82.88243202451555,32.29007570654254,-0.8493202962679476,-0.7955410403144741,-0.05377925595347344,86.30062694039843,82.83293319702149,79.36523945364455,0.08372741636780846,0.3142260751092093,1.3705249318592436,1.680707603581627,245364625.0,0.9802207632824006,-459095749.99999976,-0.7703225720199991,-0.7703225720199991,-4.11406190607897,0.20142061328142521,0.12704367599269828,-0.015554370759613207,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.017673297977718105
27,223591600.0,82.622080078125,235.8484652709961,235.26160972595216,81.9579436228201,82.78332735921579,47.81684918499818,-0.8253837363956933,-0.801509579530718,-0.023874156864975293,85.8441135770195,82.622080078125,79.40004657923049,0.0779944899922114,0.3327824593496673,1.3326843098404768,1.6343027409827966,248453105.0,0.8999348186854014,-459095749.99999976,0.0,0.0,-4.917192882945221,0.2030549499273906,0.12704367599269828,-0.013042046800774571,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.019783849169334733
28,304622100.0,82.39962989807128,235.8484652709961,235.26160972595216,81.89433984130451,82.69156378023453,41.48884871468549,-0.7972239389300171,-0.800652451410578,0.0034285124805608636,85.23240631297915,82.39962989807128,79.56685348316341,0.06875701792379471,0.34906841736566263,1.372336509107544,1.6829291842219467,257898270.0,1.1811715526436064,-459095749.99999976,0.0,0.0,-5.173649670673674,0.20216204357314527,0.12704367599269828,-0.010377605532455836,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.01996676111097906
29,159317500.0,82.25372650146484,235.8484652709961,235.26160972595216,81.92755832876006,82.64850424168128,54.37511360024165,-0.7209459129212235,-0.7847111437127071,0.06376523079148366,84.80281843612494,82.25372650146484,79.70463456680474,0.0619811902288634,0.47185929433370066,1.3997494819208174,1.7047193392815234,255249990.0,0.6241626101532854,-299778249.99999976,0.6937817200181939,0.6235141763482277,-3.4318773551833437,0.21012435731486548,0.12704367599269828,-0.0017441944310773543,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00063740690235492
30,168845100.0,82.07415115356444,235.8484652709961,235.26160972595216,82.01552181416416,82.63745362999279,54.375397598370945,-0.6219318158286313,-0.752155278135892,0.13022346230726067,83.88388530723604,82.07415115356444,80.26441699989284,0.044099978573899704,0.6174674825746335,1.342029593037042,1.6267159256973271,256733610.0,0.6576665205619163,-130933149.99999976,1.1708965263684368,-0.1087285767983559,-4.171764918362541,0.20493257049517843,0.12704367599269828,0.005180313464671274,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.005078906622008272
31,193708600.0,81.96266510009765,235.8484652709961,235.26160972595216,82.16477686221042,82.66324814824998,70.41095547006317,-0.49847128603956037,-0.7014184797166256,0.20294719367706526,83.11173857363525,81.96266510009765,80.81359162656005,0.028038948517212847,0.9451475688572312,1.2757583580162921,1.5373235041982376,255594530.0,0.7578745914476339,62775450.00000024,1.7673297977718105,0.9833930853975437,-2.6165705390455485,0.20442296389306738,0.12704367599269828,0.012481469765750364,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.002164271925814032
32,222684900.0,81.94171630859374,235.8484652709961,235.26160972595216,82.31754711545508,82.69988039714264,71.78636088074454,-0.38233328168755065,-0.6376014401108107,0.25526815842326,82.97647918896327,81.94171630859374,80.90695342822421,0.02525607046043787,1.0876066984895938,1.2366385389456391,1.4870989662948368,249485795.0,0.8925754670721834,285460350.00000024,1.9783849169334733,1.9783849169334733,-0.501306623270481,0.19324686592407084,0.12704367599269828,0.014840636180078453,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035990123358927706
33,132346900.0,82.01466667175292,235.8484652709961,235.26160972595216,82.44910893994037,82.73490399547352,71.46241427852641,-0.28579505553314277,-0.5672401631952771,0.2814451076621344,83.17931032954085,82.01466667175292,80.85002301396499,0.028400863041952835,0.9971616404351368,1.1729341909255189,1.4102394239768359,238806020.0,0.5542025280602223,417807250.00000024,1.9966761110979059,1.9966761110979059,1.7855113783576515,0.17471889821252798,0.12704367599269828,0.014119819659710922,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0065673773750156705
34,207497000.0,82.01616050720214,235.8484652709961,235.26160972595216,82.40503028091109,82.69251093330881,44.20940722477052,-0.2874806523977185,-0.5112882610357654,0.22380760863804694,83.18151815901574,82.01616050720214,80.85080285538855,0.02841775680809294,0.5628292734080229,1.1713308798853095,1.4256254223921898,239833995.0,0.865169260095926,210310250.00000024,0.063740690235492,0.7579646315107658,0.03637613443192578,0.1799122989963999,0.12704367599269828,0.0017854670121383743,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.021765279849526697
35,176350700.0,82.0726512145996,235.8484652709961,235.26160972595216,82.48399905793137,82.70923807391875,59.197518304098665,-0.22523901598738405,-0.4540784120260892,0.22883939603870512,83.29946011264983,82.0726512145996,80.84584231654938,0.029895680958140908,0.8446649752408081,1.1830902591934336,1.426813947250687,238093090.0,0.7406796224115534,386660950.00000024,0.5078906622008272,1.6847340626907403,1.3813848717522115,0.18196276879663154,0.12704367599269828,0.010303994137244733,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.013354838133866842
36,259634700.0,82.10407745361327,235.8484652709961,235.26160972595216,82.53354936437341,82.71641125731772,67.99005511205195,-0.18286189294430244,-0.39983510820973184,0.2169732152654294,83.3736560112036,82.10407745361327,80.83449889602295,0.030926078142893727,0.7764691448175604,1.1797793976191744,1.4247497936136742,237481645.0,1.0932832303734463,127026250.00000024,-0.2164271925814032,1.5470776229254302,0.7648375627693715,0.18146987209885457,0.12704367599269828,0.008550106376726874,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0178007985952624
37,173589300.0,82.16977638244629,235.8484652709961,235.26160972595216,82.58354140364348,82.72693617304446,68.46158100933064,-0.1433947694009845,-0.3485470404479824,0.2051522710469979,83.45334938309428,82.16977638244629,80.8862033817983,0.03124197380491343,0.7682828467235326,1.1299708092477678,1.363735575360084,230355910.0,0.7535699865482071,300615550.00000024,-0.35990123358927706,1.6113634516230047,1.6113634516230047,0.17593036441301266,0.12704367599269828,0.008381685669644211,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.03169561718050007
38,147709700.0,82.27849670410156,235.8484652709961,235.26160972595216,82.75821587632512,82.80041686215777,74.60230260670441,-0.04220098583265042,-0.28727782952491604,0.24507684369226562,83.70001718990211,82.27849670410156,80.856976218301,0.03455387598810356,1.00665072588154,1.0935210546542717,1.3061814260465943,222207515.0,0.6647376439991239,448325250.00000024,0.656737737501567,2.6665267741167176,2.6665267741167176,0.1729864420648956,0.12704367599269828,0.017506746351393383,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.021270901022827804
39,160992400.0,82.39596801757811,235.8484652709961,235.26160972595216,82.94170413956776,82.88563706402775,75.86896748792459,0.05606707554001389,-0.21860884851193008,0.27467592405194396,83.96279222060201,82.39596801757811,80.82914381455421,0.03803157462000172,0.9962016692183155,1.0351622592493552,1.2330569268972837,220863885.0,0.7289213444742222,609317650.0000002,2.1765279849526697,2.241656009148918,2.879147228499157,0.16560849065576277,0.12704367599269828,0.018871330809445776,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.02014247868267982
40,150785000.0,82.46779647827148,235.8484652709961,235.26160972595216,83.10847091369375,82.97008529420249,76.25090042487464,0.1383856194912596,-0.14720995491129216,0.2855955744025518,84.19537158648288,82.46779647827148,80.74022137006008,0.04189696298400738,0.9508897140594261,0.9821470930391142,1.1688652772897667,217586740.0,0.6929880010151354,760102650.0000002,1.3354838133866842,1.850157273170927,1.7394170467009085,0.16077406022593937,0.12704367599269828,0.018890909659817445,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.023775913283935912
41,135770400.0,82.57292343139648,235.8484652709961,235.26160972595216,83.28872005497644,83.06712270441203,77.4640503892001,0.22159735056440866,-0.073448493816152,0.29504584438056064,84.47337119246656,82.57292343139648,80.67247567032639,0.0460307733357417,0.9491485995051824,0.9195118767741032,1.0910190925894583,215738725.0,0.6293279057804759,895873050.0000002,1.7800798595262401,1.5598000900791664,2.5585321417085805,0.15938695206502704,0.12704367599269828,0.02067465737788888,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.024946681198831255
42,176118800.0,82.76993492126465,235.8484652709961,235.26160972595216,83.62657063733883,83.2462061218876,81.85344550038624,0.38036451545123384,0.01731410803732518,0.36305040741390865,85.00837536157249,82.76993492126465,80.53149448095681,0.054088249373088655,1.106407450066893,0.9065809049290172,1.0605177148292548,207173922.49999997,0.850101199392023,1071991850.0000002,3.169561718050007,2.798253192738076,4.831998328774301,0.11204517534916743,0.12704367599269828,0.032799517380916916,0.019083653094173564,0.0656874720118073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.010590774889405408
